id,a1,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a2,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a3,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a4,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a5,a50,a6,a7,a8,a9
fUKJ13qeKdKpxnFz,873914.0,0.0,0.5575,59.4955,35.862,68.492176,458314.0110000002,3.052,873914.0,0.0,-230.61300000000003,59.4955,40.0615,0.015129,1.8782,0.0,-4.138,6400.0,2.658,0.0015953307392996,63.6335,0.1062,68.492176,0.1145,-2.658,-662.0799999999999,9.483300000000002,0.14105,0.784996,-63.6335,0.0,160.0,14158.858081,231.3,-16.4458,0.2584650112866817,2.027659472213513e-06,17.655900000000003,0.00281961,14.635893,0.0,-638.0796,239.313,1.772,-316.456,0.424,0.0,95.65140310642133,0.0615,0.1593
mq0I1QVDvem7Fmf1,712506.0,0.0,0.5575,63.9405,29.071,36.699364,580093.7039999998,1.348,712506.0,0.0,-248.673,63.9405,32.234500000000004,0.072361,1.868,0.0,-3.029,4121.64,1.818,0.0032254196642685,66.9695,0.656,36.699364,0.2545,-1.818,-388.9236,22.4346,0.4185,0.367236,-66.9695,0.0,128.4,16353.550161,250.2,-11.46,0.8399339933993399,1.7010383070458351e-06,42.4506,0.107584,34.399989000000005,0.0,-505.2371999999999,191.073,1.212,-254.376,0.96,9.288000000058672,108.2514031064213,0.1345,0.984
1IVP43A+v28IEuVD,904542.0,0.0,0.356,76.515,20.707,35.83219600000001,667627.6240000002,2.0388,904542.0,0.0,-261.84000000000003,76.515,23.74115,0.0067732899999999,1.2762,0.0,-2.9930000000000003,2246.76,1.7759999999999998,0.000941647597254,79.508,0.0922,35.83219600000001,0.06,-1.7759999999999998,-283.7364,7.193020000000001,0.08305,0.3504639999999999,-79.508,0.0,94.8,23418.1809,262.20000000000005,-11.8798,0.2027027027027027,1.3089497226220562e-06,10.488,0.00212521,12.594369,0.0,-523.1764000000001,141.84,1.184,-187.232,0.1508,96.42399999998452,116.25140310642132,0.04115,0.1383
9uw1gBwrE15YD91Z,662374.0,0.003825,0.1989,72.7915,,,893056.347,1.0588000000000002,662374.0,9.18e-09,-288.7326,72.7915,17.28865,0.0059752899999999,0.6840240000000001,0.0736695,,1190.25,1.026,0.0008026998961578,,2.4e-05,,0.0279,-1.023705,,7.443989999999999,0.027906,0.116964,,5.91345e-05,69.0,21194.409889,288.9,,0.1631578947368421,1.0326492283815489e-06,5.37354,1.4400000000000002e-10,11.253565899999998,5.254734412671809e-06,,103.3326,0.684,-136.632,-0.0859999999999999,63.625,134.0514031064213,0.03865,3.6e-05
pjbFs052pVs7q4Ev,935314.0,9.85e-06,0.3445,43.905,16.066000000000003,57.274624,160989.18400000004,1.142,935314.0,7.4269e-07,-162.156,43.905,19.87775,0.00308025,1.436,0.000107168,-3.784,1576.09,1.023,0.0010202205882352,47.689,0.754,57.274624,0.174,-1.02299409,-300.44960000000003,3.0192000000000005,0.3625,0.116281,-47.689,1.09335e-07,79.4,7710.596100000001,163.20000000000002,-14.382,1.0205278592375364,7.29166889408263e-07,18.9312,0.142129,4.873455,2.2434802414303612e-08,-411.6992,118.056,0.682,-157.436,1.17,70.7730000000156,50.25140310642132,0.02775,1.131
xaTshbplxNvSvrWn,960594.0,0.0,0.3735,80.0185,24.682,61.402896000000005,413493.625,0.904,960594.0,0.0,-223.038,80.0185,28.7835,0.134689,1.5539999999999998,0.0,-3.918,3271.84,1.779,0.0049261744966442,83.93650000000001,0.368,61.402896000000005,0.077,-1.779,-448.2192,27.3415,0.1689999999999999,0.351649,-83.93650000000001,0.0,114.4,25611.841369,223.5,-15.304,0.2596964586846543,1.2346527252928917e-06,11.473,0.033856,58.733579,0.0,-583.782,171.13799999999998,1.186,-226.428,-0.852,49.24799999996321,90.45140310642132,0.1835,0.552
4eS+z1KLPaZ9uJ+T,834290.0,2.5,0.45025,61.495,36.553,56.160036,426957.777,3.1704,834290.0,0.0155,-225.7365,61.495,40.3267,0.00285156,1.754,37.65,-3.747,6496.3600000000015,2.538,0.0007091633466135,65.24199999999999,0.062,56.160036,0.02725,-1.0379999999999998,-604.0164000000001,4.02102,0.0427499999999999,0.7157159999999999,-65.24199999999999,0.0267,161.20000000000002,15126.540099999998,225.9,-14.926,0.0644208037825059,2.028071773603903e-06,4.10385,0.0009609999999999,6.567666,0.0040653711683876,-564.2982,241.6365,1.692,-319.016,0.0043999999999999,6.6160000001546,92.0514031064213,0.0267,0.093
P6M7dnMV/JrX0Ttu,878038.0,0.00275,0.1676,55.489,24.446,392.356864,,0.9028,878038.0,0.00049445,,55.489,34.36565,0.00097969,2.3120000000000003,,-9.904,4719.6900000000005,0.771,,65.393,1.798,392.356864,0.0391,-0.76935,-1360.8096,,0.4886,0.066049,-65.393,1.7215e-05,137.4,12316.116483999998,,-37.818,0.3042801556420234,5.853960762518251e-07,,0.8082010000000001,3.4736114,4.955937212780912e-06,,205.8654,0.514,-273.772,0.1876,42.70300000003772,,0.01565,2.697
cCV/1FFqq9dOxVHW,605182.0,0.0,0.33905,69.857,23.204,136.702864,242970.624,2.2372,605182.0,0.0,-187.0767,69.857,29.08885,0.00603729,1.4714,0.0,-5.846,3375.609999999999,1.911,0.0012451923076923,75.703,0.1974,136.702864,0.02055,-1.911,-679.3051999999999,4.84848,0.0698999999999999,0.405769,-75.703,0.0,116.2,19520.001796,187.2,-23.1866,0.0645211930926216,2.105151838620448e-06,2.56464,0.0097416899999999,10.8557778,0.0,-729.5808,174.17669999999998,1.274,-229.852,-0.1464,22.94099999993341,66.25140310642131,0.03885,0.2961
W2r6Oh76Lviipd8r,1022570.0,0.04835,0.4323,46.809,18.652,40.90881600000001,362467.097,2.9388,1022570.0,9.13815e-05,-213.6162,46.809,21.86765,0.0012460899999999,1.5589,0.689471,-3.1980000000000004,1909.6900000000005,2.31,0.0004950911640953,50.007,0.0189,40.90881600000001,0.0473,-2.28099,-279.50520000000006,2.51689,0.052025,0.5929,-50.007,0.000341351,87.4,8764.329924,213.9,-12.7731,0.1228571428571428,1.5060093685517862e-06,6.74498,8.93025e-05,3.3047154,0.0001032921019462,-456.0348,130.8162,1.54,-171.72,0.2372,53.45300000002317,84.0514031064213,0.01765,0.02835
+qvAb/RcnKaJ0Eqe,951850.0,4.395,0.0742,37.13,-8.729000000000001,1743.7305640000002,34.328125,-0.02,951850.0,0.871968,-9.426,37.13,12.1727,0.00206116,2.0648,2.85675,-20.879,590.49,0.1212,0.0139692307692307,58.009,1.984,1743.7305640000002,0.054,2.5158,-1014.7194,0.14755,0.55,0.00163216,-58.009,0.0399066,48.6,5514.547600000001,9.75,-81.53200000000001,2.6732673267326734,8.488732468351106e-08,0.351,0.984064,3.3714040000000005,0.0118367896579585,-135.7135,72.576,0.0808,-97.0384,0.2503999999999999,48.90700000000106,-52.04859689357869,0.0227,2.976
sZPSGLq0pwkpSnOG,848170.0,4.315,0.1662,50.9825,-0.1959999999999979,2189.491264,10.077696,,848170.0,0.851781,-6.187800000000001,50.9825,,,2.444,1.86408,-23.396,2152.9600000000005,0.705,,74.3785,1.974,2189.491264,0.0487,1.884,-2171.1488000000004,,0.5422,0.0552249999999999,-74.3785,,92.8,10396.861225,6.48,-91.61,0.414468085106383,5.541341947958545e-07,0.210384,0.974169,,0.0084636885205707,-101.07072,138.9078,0.47,-184.66000000000005,,97.34400000004098,-54.22859689357869,,2.961
qsrCz3MBE+8WrCjv,548210.0,4.665,,43.4975,25.502,399.84001599999993,123505.99199999998,,548210.0,0.538341,-149.022,43.4975,,,,46.4634,-9.998,5041.0,,,53.4955,1.154,399.84001599999993,0.063,,-1419.716,,0.3515,,-53.4955,,142.0,7568.130025,149.39999999999998,-38.838,,,6.2748,0.332929,,0.0107247542962239,-995.8008,212.622,,,,11.0,41.0514031064213,,1.731
Gyrz/bFOt4c/u6r8,912010.0,2.39e-05,0.273,55.0135,,,86938.30699999999,1.444,912010.0,2.08886e-06,-132.70499999999998,55.0135,39.96000000000001,0.0144,1.836,0.0002117539999999,,6368.040000000002,1.443,0.0027088036117381,,0.874,,0.0325,-1.44298566,,5.316,0.251,0.2313609999999999,,5.736e-07,159.60000000000002,12105.940729,132.89999999999998,,0.1351351351351351,1.0548129954715408e-06,2.8795,0.190969,13.20324,4.34438819562471e-08,,239.20500000000004,0.962,-317.27600000000007,-0.2199999999999999,69.59200000023702,30.051403106421304,0.06,1.311
DktwbCu0Hu7/S+H5,565170.0,1.4e-05,0.4005,62.031,38.04899999999999,28.111204,456533.0,2.016,565170.0,5.404e-09,-230.592,62.031,40.7805,0.025921,1.33386,0.0002155999999999,-2.651,6625.959999999998,1.995,0.002090909090909,64.682,0.00386,28.111204,0.068,-1.9949916,-431.5827999999999,12.397,0.068965,0.442225,-64.682,4.508e-07,162.79999999999998,15391.379844,231.0,-10.60014,0.2045112781954887,2.353274236070563e-06,10.472,3.7249e-06,19.973982,2.25693604810498e-08,-408.254,243.792,1.33,-322.93999999999994,-0.0999999999999999,53.14399999985472,95.45140310642132,0.0805,0.00579
pZgaINqiakM4rLdf,933146.0,0.2995,0.2825,57.2585,21.631,370.100644,16387.064,1.6852,933146.0,0.0537303,-75.87899999999999,57.2585,31.26835,0.00134689,2.71,1.52146,-9.619,3906.25,1.374,0.0014448818897637,66.8775,1.794,370.100644,0.0535,-1.1943,-1202.375,0.93218,0.502,0.209764,-66.8775,0.00219833,125.0,13114.143289,76.19999999999999,-36.682,0.2336244541484716,9.816255977092546e-07,2.7178,0.804609,4.2027739,0.0005230664442833,-488.6452,187.179,0.916,-248.168,0.2812,40.625,-7.748596893578693,0.01835,2.691
meLafULBQhVrV8Zr,534010.0,4.48,0.3265,79.942,4.635999999999999,2354.966784,636.0559999999999,1.8512,534010.0,0.485632,-25.452,79.942,28.9371,0.00550564,2.1580000000000004,7.7056,-24.264,3340.84,1.6110000000000002,0.0086279069767441,104.206,1.084,2354.966784,0.058,1.077,-2804.9184,0.63812,0.329,0.288369,-104.206,0.0664832,115.6,25562.893455999994,25.8,-95.972,0.2160148975791433,2.011198292166813e-06,0.9976,0.293764,11.8633928,0.0056040629456355,-417.3408,173.052,1.074,-229.052,0.1672,0.551999999966938,-41.34859689357869,0.0371,1.626
pvZcDeiXjkMF1QTl,1074986.0,1.3250000000000002,0.3369999999999999,78.5945,13.616,26.70822399999999,756058.0310000002,1.652,1074986.0,5.114500000000001e-06,-272.70000000000005,78.5945,16.2305,0.003721,0.9480386,24.141500000000004,-2.584,1049.76,1.422,0.0006695938529088,81.1785,3.86e-05,26.70822399999999,0.1,-0.6269999999999999,-167.44319999999996,5.5571,0.10000965,0.224676,-81.1785,0.016165,64.8,24708.381721,273.3,-10.3359614,0.4219409282700422,8.818719499602785e-07,18.22,3.724900000000001e-10,9.588529,0.0016858686040371,-470.8048,96.6,0.948,-127.704,0.556,12.223999999994705,123.65140310642133,0.0305,5.7900000000000005e-05
DOX1aLQ2yBy5m8l4,916330.0,0.0,0.326,49.01,,,208527.857,1.6304,916330.0,0.0,-177.25799999999998,49.01,33.6152,0.00092416,0.9206,0.0,,4515.84,1.314,0.000512647554806,,0.0446,,0.107,-1.314,,1.80272,0.11815,0.191844,,0.0,134.4,9607.9204,177.89999999999998,,0.4885844748858447,9.559874717623563e-07,12.6902,0.00049729,2.979808,0.0,,200.95800000000003,0.876,-267.048,0.7343999999999999,64.44800000003306,60.0514031064213,0.0152,0.0669
aSBwP5fbP+cHIvCs,890962.0,0.004375,0.3424999999999999,78.9625,20.333,0.8723560000000004,895841.3439999998,0.3999999999999999,890962.0,2.05625e-08,-287.78099999999995,78.9625,20.856,0.012544,0.424047,0.08435,-0.4670000000000001,1730.5600000000002,0.636,0.001161825726141,79.4295,4.7e-05,0.8723560000000004,0.2365,-0.633375,-38.854400000000005,10.7968,0.23651175,0.044944,-79.4295,9.8e-05,83.2,24940.305625000005,289.2,-1.8679530000000004,2.231132075471698,4.758901053019096e-07,45.5972,5.522499999999997e-10,17.687600000000003,5.540604717429159e-06,-90.03760000000001,123.381,0.424,-165.552,1.444,91.2960000000021,134.2514031064213,0.056,7.049999999999999e-05
X8Iju8lvXVSOYGs7,512010.0,0.035,0.309,45.0025,30.662000000000003,291.58977600000003,8869.742999999999,0.012,512010.0,0.0001554,-61.365,45.0025,39.385000000000005,0.1369,0.7904,0.1449,-8.538,6146.560000000001,1.119,0.0178743961352657,53.5405,0.0444,291.58977600000003,0.1225,-1.098,-1338.7584000000002,7.659,0.1336,0.139129,-53.5405,0.00259,156.8,8100.900024999999,62.1,-34.1076,0.6568364611260054,1.457002792914201e-06,5.0715,0.00049284,33.301849999999995,7.777345703016499e-05,-353.4732,234.465,0.746,-312.108,-0.5,90.30400000012014,-17.14859689357869,0.185,0.0666
PHgMHI4StIu0N5BB,805874.0,0.0,0.5225,44.4865,22.009000000000007,542.051524,53582.63300000001,2.5732,805874.0,0.0,-112.104,44.4865,33.684850000000004,0.00485809,2.598,0.0,-11.641,4529.290000000002,2.139,0.0018488063660477,56.1275,1.172,542.051524,0.166,-2.139,-1566.8786000000002,2.6276900000000003,0.4589999999999999,0.508369,-56.1275,0.0,134.60000000000002,7916.194729,113.1,-45.392,0.4656381486676017,1.7695073919744275e-06,12.5164,0.343396,6.2014181,0.0,-877.7314000000001,200.90400000000005,1.426,-266.34800000000007,1.0492,21.21700000017881,16.851403106421316,0.03485,1.758
SX6+gdYIfLEAoNzo,810290.0,0.0003065,0.3605,53.587,36.669,21.734244000000007,533411.7310000001,1.576,810290.0,1.42829e-05,-243.10200000000003,53.587,39.1305,0.068121,1.776,0.00497143,-2.3310000000000004,6084.0,1.965,0.0032182490752157,55.918000000000006,0.466,21.734244000000007,0.033,-1.9648161,-363.6360000000001,21.1671,0.1495,0.429025,-55.918000000000006,1.59993e-05,156.0,11486.266276000002,243.3,-8.858000000000002,0.1007633587786259,1.616705130262005e-06,5.352600000000001,0.054289,27.972414000000004,5.719670815682908e-07,-378.0882000000001,233.802,1.31,-309.38,-0.78,52.0,103.65140310642133,0.1305,0.6990000000000001
WY1rIjDVcagIGEnF,724062.0,0.0,0.2835,76.0005,33.358000000000004,1.4018560000000004,385828.352,,724062.0,0.0,-218.079,76.0005,,,1.238,0.0,-0.5920000000000001,4610.410000000001,1.38,,76.5925,0.318,1.4018560000000004,0.0535,-1.38,-80.39360000000002,,0.133,0.2116,-76.5925,,135.8,23104.304001,218.4,-2.0500000000000003,0.2326086956521739,1.2706094229499685e-06,7.789599999999999,0.025281,,0.0,-86.19520000000001,203.379,0.92,-269.76000000000005,,46.83900000009453,87.0514031064213,,0.477
jKuAN3xNwZZGVSUY,929130.0,0.054,0.1345,44.8885,12.713,565.203076,7414.875,0.5352,929130.0,0.010152,-58.176,44.8885,24.6136,0.00073984,2.202,0.2106,-11.887,2420.6400000000003,0.483,0.0013948717948717,56.7755,1.88,565.203076,0.054,-0.4506,-1169.6808,0.5304,0.524,0.025921,-56.7755,0.00029376,98.4,8059.909729,58.5,-45.668,0.670807453416149,3.4656076114214373e-07,2.106,0.8835999999999999,2.4419344,0.0001202980718892,-463.593,147.276,0.322,-196.156,0.3232,95.48800000002666,-19.54859689357869,0.0136,2.82
xCRVB1oeT1CKuUPi,777334.0,0.002555,0.35945,46.496,27.526,14.047503999999996,594823.3209999999,2.4072000000000005,777334.0,7.358399999999999e-05,-252.1893,46.496,29.4401,0.0064320399999999,1.652,0.0429750999999999,-1.874,3457.44,2.0460000000000003,0.0009536266349583,48.370000000000005,0.288,14.047503999999996,0.01845,-2.044467,-220.3824,6.744819999999999,0.09045,0.4651240000000001,-48.370000000000005,4.09822e-05,117.6,8647.512064,252.3,-7.207999999999998,0.0541055718475073,1.754715476230295e-06,3.10329,0.0207359999999999,7.4579584,5.495096352374397e-06,-315.2068,176.28929999999997,1.364,-232.472,-0.1731999999999999,97.47199999997974,109.6514031064213,0.0401,0.4319999999999999
N/oXIGEpkUAWIkCj,928222.0,4.4350000000000005,0.06665,61.2795,-10.919999999999998,1516.3235999999995,2863.288,-0.0428,928222.0,0.6297699999999999,-42.291,61.2795,8.570500000000001,0.001681,1.4806,12.5954,-19.47,292.41,0.0909,0.0028873239436619,80.7495,1.42,1516.3235999999995,0.0515,2.5701,-665.874,0.5822,0.4065,0.00091809,-80.7495,0.036367,34.2,15020.708481,42.6,-76.46,3.399339933993399,6.528610612547429e-08,1.4626,0.5041,5.024919,0.0072373305917966,-552.948,50.991,0.0606,-68.2788,0.2479999999999999,0.2110000000011496,-30.14859689357869,0.0205,2.13
Lz3aQbBpF5UJqJCb,848270.0,0.0,0.4579999999999999,55.9865,31.507,30.09619600000001,246491.88300000003,2.7588,848270.0,0.0,-187.569,55.9865,34.27465,0.0024304899999999,1.5798,0.0,-2.7430000000000003,4692.25,2.217,0.000786283891547,58.7295,0.1018,30.09619600000001,0.0885,-2.217,-375.79100000000005,3.09111,0.11395,0.546121,-58.7295,0.0,137.0,12537.952729,188.1,-10.8702,0.2395128552097429,1.7423697643439e-06,11.0979,0.00259081,5.5202689,0.0,-343.97220000000004,204.969,1.478,-271.044,0.5107999999999999,19.125,66.85140310642132,0.02465,0.1527
15jMRemJi7oXJ9eE,831314.0,0.0458,0.615,47.5945,27.921,30.891364,627222.0159999998,2.912,831314.0,0.000796004,-255.684,47.5945,30.765,0.0169,1.8898,0.7840959999999999,-2.779,3769.96,2.574,0.001518691588785,50.37349999999999,0.1738,30.891364,0.186,-2.54652,-341.2612,11.128,0.22945,0.7361639999999999,-50.37349999999999,0.0011908,122.8,9060.945720999998,256.79999999999995,-10.9422,0.4335664335664336,2.0642019742239392e-06,31.8432,0.00755161,12.37457,9.622960636207964e-05,-475.7648,183.084,1.716,-242.168,0.968,75.54399999999441,112.6514031064213,0.065,0.2607
aIgRNzDz+aoZwJYn,1444382.0,0.01015,0.6,61.5605,,,523606.61600000015,3.2208,1444382.0,0.00043239,-240.73800000000003,61.5605,41.9204,0.00166464,2.118,0.163618,,7022.44,2.538,0.0005062034739454,,0.426,,0.177,-2.53191,,3.2884800000000007,0.2835,0.7157159999999999,,8.2824e-05,167.6,15158.780641,241.8,,0.4184397163120567,1.171435257431898e-06,28.532400000000003,0.045369,5.0233368,1.6487845290405376e-05,,250.338,1.692,-331.816,1.2528,80.47199999995064,102.65140310642133,0.0204,0.639
2T3sbYkqWp/sF4iS,714010.0,0.0,0.4237,60.0015,43.441,22.259524,335702.375,2.476,714010.0,0.0,-208.2318,60.0015,45.8695,0.019321,1.788,0.0,-2.359,8390.560000000001,2.274,0.002,62.3605,0.272,22.259524,0.0447,-2.274,-432.1688,9.6605,0.1127,0.574564,-62.3605,0.0,183.2,14400.720009,208.5,-9.164,0.1179419525065963,2.123219562751222e-06,6.213299999999999,0.018496,16.680417000000002,0.0,-327.901,274.53180000000003,1.516,-363.36800000000005,-0.1984,75.29600000020582,80.45140310642131,0.0695,0.408
PY+5durHg3kG/mQh,900290.0,0.0004199999999999,0.529,82.023,26.02,80.28160000000001,679151.4390000001,3.1564,900290.0,2.73e-06,-263.03700000000003,82.023,30.52395,0.0022944099999999,1.739,0.0073836,-4.48,3721.0,2.511,0.0005449374288964,86.503,0.065,80.28160000000001,0.1105,-2.510748,-546.5600000000001,4.21041,0.12675,0.700569,-86.503,4.0236e-06,122.0,26911.090116,263.70000000000005,-17.855,0.2640382317801673,1.8594008597229784e-06,19.4259,0.00105625,7.857803399999999,5.120514977506309e-07,-787.5840000000002,182.337,1.674,-240.652,0.6924,81.0,117.25140310642132,0.02395,0.0975
NmgnvL3ahEMKDZv6,421158.0,4.335,0.09645,37.8215,-13.578,2475.659536,601.2115839999999,-0.9284,421158.0,0.856596,-24.969,37.8215,11.454,0.094864,2.1278,7.31748,-24.878,510.7600000000001,0.2276999999999999,0.0364928909952606,62.6995,1.976,2475.659536,0.0585,2.3733,-1124.4856,2.59952,0.5525,0.0057608099999999,-62.6995,0.267036,45.2,5721.863449,25.32,-97.536,1.5415019762845852,3.604348011910019e-07,0.98748,0.976144,23.298044,0.011461734727602,-419.94064,67.449,0.1518,-90.0964,-0.764,43.176000000001295,-41.668596893578695,0.154,2.964
nLeqOXrY/XIUp+hH,615394.0,4.775,0.0944,77.99,13.740000000000002,1164.1744,6859.0,0.18,615394.0,0.8079299999999999,-56.7045,77.99,30.82265,0.00205209,1.8726,18.145,-17.06,3794.56,0.2709,0.0023842105263157,95.05,1.692,1164.1744,0.04925,2.5941,-2101.792,0.8607,0.47225,0.00815409,-95.05,0.0432615,123.2,24329.7604,57.0,-66.548,1.0908084163898115,2.9347052457450024e-07,1.8715,0.7157159999999999,7.065893999999999,0.0061225798179253,-648.28,184.5045,0.1806,-246.0388,0.2128,44.89600000000792,-20.54859689357869,0.02265,2.538
fcnQYXSK4faskLMu,737498.0,0.0,0.313,78.946,,,374805.3609999999,1.7364,737498.0,0.0,-215.84099999999995,78.946,,0.0015132099999999,1.3239999999999998,0.0,,,1.419,0.0005395284327323,,0.378,,0.0765,-1.419,,2.8046899999999995,0.1709999999999999,0.2237289999999999,,0.0,,24929.883664,216.3,,0.3234672304439746,1.2827153429568622e-06,11.031299999999998,0.035721,6.1419988,0.0,,,0.946,,0.4564,,85.6514031064213,0.01945,0.567
zrSaa5wyDgQvLYOl,678922.0,0.0001965,0.491,75.012,33.093,86.750596,413493.625,2.528,678922.0,1.00608e-06,-223.134,75.012,37.864,0.051984,1.7712,0.00292785,-4.657,5700.25,2.58,0.0030604026845637,79.669,0.0512,86.750596,0.061,-2.5798821,-703.207,16.986,0.0738,0.7395999999999999,-79.669,8.9604e-06,151.0,22507.200576,223.5,-18.5768,0.141860465116279,2.533427993200986e-06,9.089,0.00065536,34.205472,2.61958086706127e-07,-693.893,226.134,1.72,-298.56,-0.424,68.875,90.45140310642132,0.114,0.0768
Pp1cOa4aUEtDlvx/,1146950.0,0.8300000000000001,0.1804,59.9975,12.317,29.877155999999992,876467.4930000001,0.6200000000000001,1146950.0,6.2914e-05,-286.8156,59.9975,15.1055,0.012321,0.5327580000000001,15.8862,-2.733,906.01,0.798,0.0011598746081504,62.7305,0.000758,29.877155999999992,0.0474,-0.3,-164.52659999999997,10.6227,0.0475895,0.070756,-62.7305,0.018426,60.2,14398.800025,287.1,-10.931242,0.356390977443609,4.638388770216662e-07,9.07236,1.43641e-07,13.319445,0.0013833909746239,-523.0962,90.01559999999999,0.532,-119.33599999999998,-0.0648,70.90099999999438,132.85140310642132,0.0555,0.001137
evZ1AEulZ/oY+1JY,621502.0,0.0001025,0.319,38.287,,,66430.125,1.8332,621502.0,1.17875e-05,-121.2,38.287,29.63985,0.0063520899999999,2.226,0.00083025,,3504.6399999999994,1.614,0.0019679012345679,,1.15,,0.05,-1.6139385000000002,,3.22785,0.3374999999999999,0.289444,,1.6338499999999998e-06,118.4,5863.577476,121.5,,0.1858736059479553,1.7312896820927369e-06,4.05,0.3306249999999999,6.102947799999999,2.677148901715987e-07,,177.29999999999998,1.076,-234.648,0.0812,74.68799999996554,22.45140310642131,0.03985,1.725
YIahh3lhs0Tl8I4G,1159858.0,1.4149999999999998,0.322,75.2765,28.134,317.980224,118370.771,1.8072,1159858.0,0.1714979999999999,-146.877,75.2765,37.0756,0.00262144,2.218,13.8953,-8.916,5490.81,1.509,0.0010427698574338,84.1925,1.212,317.980224,0.0705,-0.6600000000000001,-1321.3512,2.51392,0.3735,0.253009,-84.1925,0.0144896,148.2,22666.205809,147.3,-34.452,0.2803180914512922,8.673475546144442e-07,6.9231,0.367236,7.7083136,0.0018797367040178,-875.5512000000001,221.87699999999995,1.006,-294.388,0.3591999999999999,69.0209999998915,39.65140310642131,0.0256,1.818
B9lU1DmLWE/61k3J,874898.0,0.00139,0.1535,80.902,17.572,45.643536000000005,603351.125,0.5884,874898.0,2.919e-07,-253.161,80.902,20.97345,0.00219961,0.3901,0.0234909999999999,-3.378,1755.61,0.5820000000000001,0.0005550295857988,84.28,0.0021,45.643536000000005,0.0565,-0.5811660000000001,-283.0764,3.96305,0.057025,0.037636,-84.28,1.3038199999999998e-05,83.8,26180.534416,253.5,-13.5099,0.5824742268041238,4.434802685570204e-07,9.5485,1.1024999999999998e-06,7.5886076,1.7181281056092554e-06,-570.8820000000001,125.361,0.388,-166.82399999999998,0.2644,60.05899999999383,110.45140310642132,0.02345,0.00315
